"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Time","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Object_Count","SD_Object_Count","Metadata_Block","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin"
"1836","07","25 kPa","BAAe4","03","Day 2","03","50/50","OsteopontinGalectin 3","OPNG3",2.5,2.12132034355964,"2",0,0,0,0,0,0.5,0.5,0,0
"1837","07","25 kPa","BAAe4","03","Day 2","04","75/25","Collagen IVDecorin","C4DN",178.333333333333,59.5427017638042,"2",0,0.75,0,0,0,0,0,0,0.25
"1838","07","25 kPa","BAAe4","03","Day 2","05","75/25","Collagen ITenascin C","C1TC",95.6666666666667,82.306338354548,"2",0.75,0,0,0,0.25,0,0,0,0
"1839","07","25 kPa","BAAe4","03","Day 2","06","50/50","LamininFibronectin","LNFN",6,7.07106781186548,"2",0,0,0.5,0,0,0,0,0.5,0
"1840","07","25 kPa","BAAe4","03","Day 2","07","75/25","Collagen IVHyaluronic Acid","C4HA",151.333333333333,69.8736955751829,"2",0,0.75,0,0.25,0,0,0,0,0
"1841","07","25 kPa","BAAe4","03","Day 2","08","100","Tenascin C","TC",23.3333333333333,13.0128141972954,"2",0,0,0,0,1,0,0,0,0
"1842","07","25 kPa","BAAe4","03","Day 2","09","25/75","LamininOsteopontin","LNOPN",1,NA,"2",0,0,0.25,0,0,0.75,0,0,0
"1843","07","25 kPa","BAAe4","03","Day 2","10","25/75","Collagen IHyaluronic Acid","C1HA",19,13.7477270848675,"2",0.25,0,0,0.75,0,0,0,0,0
"1844","07","25 kPa","BAAe4","03","Day 2","11","100","Laminin","LN",5.33333333333333,2.51661147842358,"2",0,0,1,0,0,0,0,0,0
"1845","07","25 kPa","BAAe4","03","Day 2","12","50/50","Collagen ITenascin C","C1TC",32,18.3575597506858,"2",0.5,0,0,0,0.5,0,0,0,0
"1846","07","25 kPa","BAAe4","04","Day 2","02","25/75","Collagen IVOsteopontin","C4OPN",86,37.6430604494374,"2",0,0.25,0,0,0,0.75,0,0,0
"1847","07","25 kPa","BAAe4","04","Day 2","03","75/25","LamininHyaluronic Acid","LNHA",20,8.88819441731559,"2",0,0,0.75,0.25,0,0,0,0,0
"1848","07","25 kPa","BAAe4","04","Day 2","04","75/25","OsteopontinFibronectin","OPNFN",1,NA,"2",0,0,0,0,0,0.75,0,0.25,0
"1849","07","25 kPa","BAAe4","04","Day 2","05","50/50","LamininGalectin 3","LNG3",4.5,4.94974746830583,"2",0,0,0.5,0,0,0,0.5,0,0
"1850","07","25 kPa","BAAe4","04","Day 2","06","75/25","Collagen IVLaminin","C4LN",232,144.010416289934,"2",0,0.75,0.25,0,0,0,0,0,0
"1851","07","25 kPa","BAAe4","04","Day 2","07","75/25","Tenascin CGalectin 3","TCG3",41,18.0831413200251,"2",0,0,0,0,0.75,0,0.25,0,0
"1852","07","25 kPa","BAAe4","04","Day 2","08","75/25","Collagen IFibronectin","C1FN",129.333333333333,79.5885251360605,"2",0.75,0,0,0,0,0,0,0.25,0
"1853","07","25 kPa","BAAe4","04","Day 2","09","75/25","DecorinGalectin 3","DNG3",3.66666666666667,1.52752523165195,"2",0,0,0,0,0,0,0.25,0,0.75
"1854","07","25 kPa","BAAe4","04","Day 2","11","75/25","Collagen IHyaluronic Acid","C1HA",51.6666666666667,23.5867194271127,"2",0.75,0,0,0,0,0.25,0,0,0
"1855","07","25 kPa","BAAe4","05","Day 2","02","50/50","Tenascin CFibronectin","TCFN",1.5,0.707106781186548,"2",0,0,0,0,0.5,0,0,0.5,0
"1856","07","25 kPa","BAAe4","05","Day 2","04","50/50","Tenascin CDecorin","TCDN",2,1.4142135623731,"2",0,0,0,0,0.5,0,0,0,0.5
"1857","07","25 kPa","BAAe4","05","Day 2","05","50/50","LamininOsteopontin","LNOPN",2,NA,"2",0,0,0.5,0,0,0.5,0,0,0
"1858","07","25 kPa","BAAe4","05","Day 2","06","25/75","Tenascin CFibronectin","TCFN",1.5,0.707106781186548,"2",0,0,0,0,0.25,0,0,0.75,0
"1859","07","25 kPa","BAAe4","05","Day 2","07","100","Osteopontin","OPN",3.5,3.53553390593274,"2",0,0,0,0,0,1,0,0,0
"1860","07","25 kPa","BAAe4","05","Day 2","08","75/25","LamininOsteopontin","LNOPN",6.66666666666667,3.05505046330389,"2",0,0,0.75,0,0,0.25,0,0,0
"1861","07","25 kPa","BAAe4","05","Day 2","09","75/25","Tenascin CFibronectin","TCFN",3.66666666666667,3.78593889720018,"2",0,0,0,0,0.75,0,0,0.25,0
"1862","07","25 kPa","BAAe4","05","Day 2","10","50/50","Tenascin CGalectin 3","TCG3",3,NA,"2",0,0,0,0,0.5,0,0.5,0,0
"1863","07","25 kPa","BAAe4","05","Day 2","11","75/25","Collagen IVTenascin C","C4TC",119.666666666667,47.3532821812103,"2",0,0.75,0,0,0.25,0,0,0,0
"1864","07","25 kPa","BAAe4","05","Day 2","12","75/25","DecorinFibronectin","DNFN",12.3333333333333,11.3724814061547,"2",0,0,0,0,0,0,0,0.25,0.75
"1865","07","25 kPa","BAAe4","06","Day 2","02","25/75","Tenascin CDecorin","TCDN",1,NA,"2",0,0,0,0,0.25,0,0,0,0.75
"1866","07","25 kPa","BAAe4","06","Day 2","03","75/25","LamininDecorin","LNDN",12.6666666666667,4.72581562625261,"2",0,0,0.75,0,0,0,0,0,0.25
"1867","07","25 kPa","BAAe4","06","Day 2","04","75/25","Collagen ILaminin","C1LN",142.666666666667,67.8994354419338,"2",0.75,0,0.25,0,0,0,0,0,0
"1868","07","25 kPa","BAAe4","06","Day 2","05","75/25","Collagen IVFibronectin","C4FN",183,81.8535277187245,"2",0,0.75,0,0,0,0,0.25,0,0
"1869","07","25 kPa","BAAe4","06","Day 2","06","75/25","Collagen IVGalectin 3","C4G3",210.666666666667,89.3159187006064,"2",0,0.75,0,0,0,0,0.25,0,0
"1870","07","25 kPa","BAAe4","06","Day 2","07","75/25","LamininGalectin 3","LNG3",20.3333333333333,13.6503968196288,"2",0,0,0.75,0,0,0,0.25,0,0
"1871","07","25 kPa","BAAe4","06","Day 2","08","50/50","Collagen IOsteopontin","C1OPN",63.6666666666667,45.0592202921148,"2",0.5,0,0,0,0,0.5,0,0,0
"1872","07","25 kPa","BAAe4","06","Day 2","09","100","Collagen I","C1",119,63.9296488336984,"2",1,0,0,0,0,0,0,0,0
"1873","07","25 kPa","BAAe4","06","Day 2","10","50/50","Collagen IGalectin 3","C1G3",44.6666666666667,33.6204302966713,"2",0.5,0,0,0,0,0,0.5,0,0
"1874","07","25 kPa","BAAe4","06","Day 2","11","25/75","OsteopontinFibronectin","OPNFN",4,1.4142135623731,"2",0,0,0,0,0,0.25,0,0.75,0
"1875","07","25 kPa","BAAe4","06","Day 2","12","50/50","Galectin 3Fibronectin","G3FN",1.5,0.707106781186548,"2",0,0,0,0,0,0,0.5,0.5,0
"1876","07","25 kPa","BAAe4","07","Day 2","02","50/50","OsteopontinDecorin","OPNDN",3,2.64575131106459,"2",0,0,0,0,0,0.5,0,0,0.5
"1877","07","25 kPa","BAAe4","07","Day 2","03","25/75","Collagen IVHyaluronic Acid","C4HA",142,79.6429532350477,"2",0,0.25,0,0.75,0,0,0,0,0
"1878","07","25 kPa","BAAe4","07","Day 2","04","25/75","Tenascin CGalectin 3","TCG3",47,40.7798970082074,"2",0,0,0,0,0.25,0,0.75,0,0
"1879","07","25 kPa","BAAe4","07","Day 2","05","100","Fibronectin","FN",5,5.19615242270663,"2",0,0,0,0,0,0,0,1,0
"1880","07","25 kPa","BAAe4","07","Day 2","06","50/50","Collagen IVOsteopontin","C4OPN",170.333333333333,96.0017360954131,"2",0,0.5,0,0,0,0.5,0,0,0
"1881","07","25 kPa","BAAe4","07","Day 2","07","25/75","Collagen IDecorin","C1DN",99,54.6717477313466,"2",0.25,0,0,0,0,0,0,0,0.75
"1882","07","25 kPa","BAAe4","07","Day 2","08","25/75","Hyaluronic AcidOsteopontin","HAOPN",2.5,2.12132034355964,"2",0,0,0,0.25,0,0.75,0,0,0
"1883","07","25 kPa","BAAe4","07","Day 2","09","75/25","LamininFibronectin","LNFN",5,3.60555127546399,"2",0,0,0.75,0,0,0,0,0.25,0
"1884","07","25 kPa","BAAe4","07","Day 2","10","25/75","OsteopontinDecorin","OPNDN",3,3.46410161513775,"2",0,0,0,0,0,0.25,0,0,0.75
"1885","07","25 kPa","BAAe4","07","Day 2","11","25/75","Collagen IVGalectin 3","C4G3",7,7.81024967590665,"2",0,0.25,0,0,0,0,0.75,0,0
"1886","07","25 kPa","BAAe4","07","Day 2","12","25/75","Collagen IOsteopontin","C1OPN",8,6.557438524302,"2",0.25,0,0,0,0,0.75,0,0,0
"1887","07","25 kPa","BAAe4","08","Day 2","02","25/75","Collagen IVTenascin C","C4TC",198,87.9829528942965,"2",0,0.25,0,0,0.75,0,0,0,0
"1888","07","25 kPa","BAAe4","08","Day 2","03","25/75","Collagen IGalectin 3","C1G3",61.6666666666667,27.0246800782791,"2",0.25,0,0,0,0,0,0.75,0,0
"1889","07","25 kPa","BAAe4","08","Day 2","04","50/50","Collagen IVHyaluronic Acid","C4HA",187.333333333333,71.0023473790362,"2",0,0.5,0,0.5,0,0,0,0,0
"1890","07","25 kPa","BAAe4","08","Day 2","05","75/25","Collagen IVOsteopontin","C4OPN",218.333333333333,117.576925173834,"2",0,0.75,0,0,0,0.25,0,0,0
"1891","07","25 kPa","BAAe4","08","Day 2","06","50/50","Hyaluronic AcidGalectin 3","HAG3",49.3333333333333,11.5902257671425,"2",0,0,0,0.5,0,0,0.5,0,0
"1892","07","25 kPa","BAAe4","08","Day 2","07","50/50","Tenascin COsteopontin","TCOPN",7.5,9.19238815542512,"2",0,0,0,0,0.5,0.5,0,0,0
"1893","07","25 kPa","BAAe4","08","Day 2","08","75/25","Hyaluronic AcidDecorin","HADN",14,NA,"2",0,0,0,0.75,0,0,0,0,0.25
"1894","07","25 kPa","BAAe4","08","Day 2","09","25/75","Collagen IVLaminin","C4LN",166.333333333333,102.001633973841,"2",0,0.25,0.75,0,0,0,0,0,0
"1895","07","25 kPa","BAAe4","08","Day 2","10","75/25","Hyaluronic AcidOsteopontin","HAOPN",17,9.89949493661167,"2",0,0,0,0.75,0,0.25,0,0,0
"1896","07","25 kPa","BAAe4","08","Day 2","11","50/50","DecorinGalectin 3","DNG3",9,7,"2",0,0,0,0,0,0,0.5,0,0.5
"1897","07","25 kPa","BAAe4","08","Day 2","12","25/75","Collagen IVDecorin","C4DN",53.6666666666667,28.7460142164672,"2",0,0.25,0,0,0,0,0,0,0.75
"1898","07","25 kPa","BAAe4","09","Day 2","03","25/75","DecorinGalectin 3","DNG3",9,5.19615242270663,"2",0,0,0,0,0,0,0.75,0,0.25
"1899","07","25 kPa","BAAe4","09","Day 2","04","50/50","Collagen IFibronectin","C1FN",119,49.7292670366254,"2",0.5,0,0,0,0,0,0,0.5,0
"1900","07","25 kPa","BAAe4","09","Day 2","06","50/50","LamininTenascin C","LNTC",5.33333333333333,4.93288286231625,"2",0,0,0.5,0,0.5,0,0,0,0
"1901","07","25 kPa","BAAe4","09","Day 2","07","75/25","OsteopontinDecorin","OPNDN",1.5,0.707106781186548,"2",0,0,0,0,0,0.75,0,0,0.25
"1902","07","25 kPa","BAAe4","09","Day 2","08","25/75","Hyaluronic AcidGalectin 3","HAG3",1,0,"2",0,0,0,0.25,0,0,0.75,0,0
"1903","07","25 kPa","BAAe4","09","Day 2","09","75/25","Hyaluronic AcidGalectin 3","HAG3",7.33333333333333,7.76745346515403,"2",0,0,0,0.75,0,0,0.25,0,0
"1904","07","25 kPa","BAAe4","09","Day 2","10","25/75","Collagen IFibronectin","C1FN",150.333333333333,56.2168420789832,"2",0.25,0,0,0,0,0,0,0.75,0
"1905","07","25 kPa","BAAe4","09","Day 2","11","25/75","Tenascin CHyaluronic Acid","TCHA",6,5.65685424949238,"2",0,0,0,0.75,0.25,0,0,0,0
"1906","07","25 kPa","BAAe4","09","Day 2","12","75/25","Hyaluronic AcidFibronectin","HAFN",2,NA,"2",0,0,0,0.75,0,0,0,0.25,0
"1907","07","25 kPa","BAAe4","10","Day 2","02","50/50","Collagen IVGalectin 3","C4G3",171.666666666667,86.6967896368333,"2",0,0.5,0,0,0,0,0.5,0,0
"1908","07","25 kPa","BAAe4","10","Day 2","03","25/75","Hyaluronic AcidDecorin","HADN",6,5.19615242270663,"2",0,0,0,0.25,0,0,0,0,0.75
"1909","07","25 kPa","BAAe4","10","Day 2","04","25/75","Galectin 3Fibronectin","G3FN",5,5.29150262212918,"2",0,0,0,0,0,0,0.25,0.75,0
"1910","07","25 kPa","BAAe4","10","Day 2","05","100","Galectin 3","G3",3.5,3.53553390593274,"2",0,0,0,0,0,0,1,0,0
"1911","07","25 kPa","BAAe4","10","Day 2","06","25/75","Collagen IVFibronectin","C4FN",196.333333333333,82.524743764118,"2",0,0.25,0,0,0,0,0.75,0,0
"1912","07","25 kPa","BAAe4","10","Day 2","07","25/75","DecorinFibronectin","DNFN",16.5,0.707106781186548,"2",0,0,0,0,0,0,0,0.75,0.25
"1913","07","25 kPa","BAAe4","10","Day 2","08","50/50","LamininDecorin","LNDN",2.5,2.12132034355964,"2",0,0,0.5,0,0,0,0,0,0.5
"1914","07","25 kPa","BAAe4","10","Day 2","09","25/75","LamininTenascin C","LNTC",1,0,"2",0,0,0.25,0,0.75,0,0,0,0
"1915","07","25 kPa","BAAe4","10","Day 2","11","75/25","LamininTenascin C","LNTC",12.6666666666667,11.7189305541646,"2",0,0,0.75,0,0.25,0,0,0,0
"1916","07","25 kPa","BAAe4","10","Day 2","12","75/25","Collagen IOsteopontin","C1OPN",34,29.6141857899217,"2",0.75,0,0,0,0,0.25,0,0,0
"1917","07","25 kPa","BAAe4","11","Day 2","02","50/50","Collagen IVLaminin","C4LN",216.333333333333,169.898008620859,"2",0,0.5,0.5,0,0,0,0,0,0
"1918","07","25 kPa","BAAe4","11","Day 2","03","25/75","LamininGalectin 3","LNG3",12.3333333333333,2.3094010767585,"2",0,0,0.25,0,0,0,0.75,0,0
"1919","07","25 kPa","BAAe4","11","Day 2","04","25/75","Collagen ILaminin","C1LN",77,31.7490157327751,"2",0.25,0,0.75,0,0,0,0,0,0
"1920","07","25 kPa","BAAe4","11","Day 2","05","100","Collagen IV","C4",211.333333333333,93.0447920806605,"2",0,1,0,0,0,0,0,0,0
"1921","07","25 kPa","BAAe4","11","Day 2","06","25/75","LamininDecorin","LNDN",44.3333333333333,19.2959408512084,"2",0,0,0.25,0,0,0,0,0,0.75
"1922","07","25 kPa","BAAe4","11","Day 2","07","50/50","Collagen IVFibronectin","C4FN",193,88.3911760301898,"2",0,0.5,0,0,0,0,0.5,0,0
"1923","07","25 kPa","BAAe4","11","Day 2","08","25/75","LamininHyaluronic Acid","LNHA",70.3333333333333,34.2977161533145,"2",0,0,0.25,0.75,0,0,0,0,0
"1924","07","25 kPa","BAAe4","11","Day 2","09","50/50","Collagen IVTenascin C","C4TC",267,141.947173272313,"2",0,0.5,0,0,0.5,0,0,0,0
"1925","07","25 kPa","BAAe4","11","Day 2","10","50/50","Collagen IHyaluronic Acid","C1HA",104,45.133136385587,"2",0.5,0,0,0,0,0.5,0,0,0
"1926","07","25 kPa","BAAe4","11","Day 2","11","50/50","LamininHyaluronic Acid","LNHA",8,9.53939201416946,"2",0,0,0.5,0.5,0,0,0,0,0
"1927","07","25 kPa","BAAe4","11","Day 2","12","75/25","Collagen IGalectin 3","C1G3",85,21.51743479135,"2",0.75,0,0,0,0,0,0.25,0,0
"1928","07","25 kPa","BAAe4","12","Day 2","02","50/50","Collagen IDecorin","C1DN",104.666666666667,58.5263473431696,"2",0.5,0,0,0,0,0,0,0,0.5
"1929","07","25 kPa","BAAe4","12","Day 2","03","25/75","OsteopontinGalectin 3","OPNG3",4.33333333333333,4.93288286231625,"2",0,0,0,0,0,0.25,0.75,0,0
"1930","07","25 kPa","BAAe4","12","Day 2","04","75/25","Galectin 3Fibronectin","G3FN",2.33333333333333,1.52752523165195,"2",0,0,0,0,0,0,0.75,0.25,0
"1931","07","25 kPa","BAAe4","12","Day 2","05","50/50","Collagen IVDecorin","C4DN",235,96.2704523724699,"2",0,0.5,0,0,0,0,0,0,0.5
"1932","07","25 kPa","BAAe4","12","Day 2","06","75/25","Tenascin CDecorin","TCDN",21.6666666666667,17.5023807904334,"2",0,0,0,0,0.75,0,0,0,0.25
"1933","07","25 kPa","BAAe4","12","Day 2","07","50/50","Hyaluronic AcidOsteopontin","HAOPN",2.5,2.12132034355964,"2",0,0,0,0.5,0,0.5,0,0,0
"1934","07","25 kPa","BAAe4","12","Day 2","08","100","Hyaluronic Acid","HA",4,NA,"2",0,0,0,1,0,0,0,0,0
"1935","07","25 kPa","BAe2","02","Day 2","02","25/75","Collagen ILaminin","C1LN",147.333333333333,115.379085337566,"2",0.25,0,0.75,0,0,0,0,0,0
"1936","07","25 kPa","BAe2","02","Day 2","03","50/50","Collagen IHyaluronic Acid","C1HA",226.333333333333,123.83995047372,"2",0.5,0,0,0,0,0.5,0,0,0
"1937","07","25 kPa","BAe2","02","Day 2","04","50/50","Hyaluronic AcidFibronectin","HAFN",99.3333333333333,41.3561764834871,"2",0,0,0,0.5,0,0,0,0.5,0
"1938","07","25 kPa","BAe2","02","Day 2","05","75/25","Collagen IVDecorin","C4DN",370.333333333333,227.72424845267,"2",0,0.75,0,0,0,0,0,0,0.25
"1939","07","25 kPa","BAe2","02","Day 2","06","25/75","Collagen IVFibronectin","C4FN",347.333333333333,74.8086447767458,"2",0,0.25,0,0,0,0,0.75,0,0
"1940","07","25 kPa","BAe2","02","Day 2","07","75/25","Hyaluronic AcidFibronectin","HAFN",115.666666666667,66.0101002372617,"2",0,0,0,0.75,0,0,0,0.25,0
"1941","07","25 kPa","BAe2","02","Day 2","08","75/25","Hyaluronic AcidOsteopontin","HAOPN",17.3333333333333,10.9696551146029,"2",0,0,0,0.75,0,0.25,0,0,0
"1942","07","25 kPa","BAe2","02","Day 2","09","75/25","LamininHyaluronic Acid","LNHA",107.333333333333,28.360771028541,"2",0,0,0.75,0.25,0,0,0,0,0
"1943","07","25 kPa","BAe2","02","Day 2","10","25/75","Tenascin COsteopontin","TCOPN",9.66666666666667,6.11010092660779,"2",0,0,0,0,0.25,0.75,0,0,0
"1944","07","25 kPa","BAe2","02","Day 2","11","75/25","LamininFibronectin","LNFN",104,28.2134719593318,"2",0,0,0.75,0,0,0,0,0.25,0
"1945","07","25 kPa","BAe2","02","Day 2","12","75/25","LamininTenascin C","LNTC",35,12.2882057274445,"2",0,0,0.75,0,0.25,0,0,0,0
"1946","07","25 kPa","BAe2","03","Day 2","02","75/25","Collagen ITenascin C","C1TC",174.333333333333,162.179941217567,"2",0.75,0,0,0,0.25,0,0,0,0
"1947","07","25 kPa","BAe2","03","Day 2","03","50/50","OsteopontinFibronectin","OPNFN",98.6666666666667,68.0906258844294,"2",0,0,0,0,0,0.5,0,0.5,0
"1948","07","25 kPa","BAe2","03","Day 2","04","25/75","Collagen ITenascin C","C1TC",191,50.1198563445667,"2",0.25,0,0,0,0.75,0,0,0,0
"1949","07","25 kPa","BAe2","03","Day 2","05","25/75","LamininTenascin C","LNTC",65.6666666666667,49.3997300937296,"2",0,0,0.25,0,0.75,0,0,0,0
"1950","07","25 kPa","BAe2","03","Day 2","06","100","Collagen IV","C4",312,167.90175698902,"2",0,1,0,0,0,0,0,0,0
"1951","07","25 kPa","BAe2","03","Day 2","07","25/75","Tenascin CDecorin","TCDN",96.6666666666667,24.5831920899897,"2",0,0,0,0,0.25,0,0,0,0.75
"1952","07","25 kPa","BAe2","03","Day 2","08","75/25","Tenascin CHyaluronic Acid","TCHA",38.6666666666667,35.7957166897568,"2",0,0,0,0.25,0.75,0,0,0,0
"1953","07","25 kPa","BAe2","03","Day 2","09","75/25","Collagen IVTenascin C","C4TC",425,206.755894716451,"2",0,0.75,0,0,0.25,0,0,0,0
"1954","07","25 kPa","BAe2","03","Day 2","11","50/50","Collagen IVLaminin","C4LN",320.666666666667,195.80943116544,"2",0,0.5,0.5,0,0,0,0,0,0
"1955","07","25 kPa","BAe2","03","Day 2","12","25/75","Collagen ICollagen IV","C1C4",301.333333333333,227.750594583929,"2",0.25,0.75,0,0,0,0,0,0,0
"1956","07","25 kPa","BAe2","04","Day 2","02","25/75","LamininFibronectin","LNFN",18.5,24.7487373415292,"2",0,0,0.25,0,0,0,0,0.75,0
"1957","07","25 kPa","BAe2","04","Day 2","03","25/75","Tenascin CFibronectin","TCFN",20,15.7162336455017,"2",0,0,0,0,0.25,0,0,0.75,0
"1958","07","25 kPa","BAe2","04","Day 2","04","50/50","Hyaluronic AcidOsteopontin","HAOPN",38,11.3137084989848,"2",0,0,0,0.5,0,0.5,0,0,0
"1959","07","25 kPa","BAe2","04","Day 2","05","75/25","Tenascin COsteopontin","TCOPN",65.3333333333333,17.0977581376429,"2",0,0,0,0,0.75,0.25,0,0,0
"1960","07","25 kPa","BAe2","04","Day 2","06","50/50","Collagen IVFibronectin","C4FN",342.333333333333,124.395873457817,"2",0,0.5,0,0,0,0,0.5,0,0
"1961","07","25 kPa","BAe2","04","Day 2","07","100","Hyaluronic Acid","HA",76,44.1927595879687,"2",0,0,0,1,0,0,0,0,0
"1962","07","25 kPa","BAe2","04","Day 2","08","50/50","Collagen IVHyaluronic Acid","C4HA",266,312.998402551834,"2",0,0.5,0,0.5,0,0,0,0,0
"1963","07","25 kPa","BAe2","04","Day 2","09","25/75","Collagen IVHyaluronic Acid","C4HA",373,133.225372958757,"2",0,0.25,0,0.75,0,0,0,0,0
"1964","07","25 kPa","BAe2","04","Day 2","10","25/75","OsteopontinFibronectin","OPNFN",92,45.9673797382448,"2",0,0,0,0,0,0.25,0,0.75,0
"1965","07","25 kPa","BAe2","04","Day 2","11","25/75","Hyaluronic AcidFibronectin","HAFN",25.3333333333333,16.2583311976763,"2",0,0,0,0.25,0,0,0,0.75,0
"1966","07","25 kPa","BAe2","04","Day 2","12","75/25","LamininOsteopontin","LNOPN",45.3333333333333,37.2871738448134,"2",0,0,0.75,0,0,0.25,0,0,0
"1967","07","25 kPa","BAe2","05","Day 2","02","75/25","Collagen IVOsteopontin","C4OPN",243.333333333333,88.5456567728386,"2",0,0.75,0,0,0,0.25,0,0,0
"1968","07","25 kPa","BAe2","05","Day 2","03","50/50","Collagen IVOsteopontin","C4OPN",254.666666666667,50.0033332222296,"2",0,0.5,0,0,0,0.5,0,0,0
"1969","07","25 kPa","BAe2","05","Day 2","04","50/50","Hyaluronic AcidDecorin","HADN",54.6666666666667,37.5544049790878,"2",0,0,0,0.5,0,0,0,0,0.5
"1970","07","25 kPa","BAe2","05","Day 2","05","50/50","Collagen IDecorin","C1DN",239.333333333333,151.229406311515,"2",0.5,0,0,0,0,0,0,0,0.5
"1971","07","25 kPa","BAe2","05","Day 2","06","25/75","Collagen IFibronectin","C1FN",204.666666666667,105.339134861329,"2",0.25,0,0,0,0,0,0,0.75,0
"1972","07","25 kPa","BAe2","05","Day 2","07","25/75","Collagen IVOsteopontin","C4OPN",292.666666666667,134.004975032024,"2",0,0.25,0,0,0,0.75,0,0,0
"1973","07","25 kPa","BAe2","05","Day 2","08","25/75","Tenascin CHyaluronic Acid","TCHA",65,59.8080262172227,"2",0,0,0,0.75,0.25,0,0,0,0
"1974","07","25 kPa","BAe2","05","Day 2","09","75/25","Collagen ILaminin","C1LN",243,187.488666324127,"2",0.75,0,0.25,0,0,0,0,0,0
"1975","07","25 kPa","BAe2","05","Day 2","10","75/25","Collagen IVHyaluronic Acid","C4HA",188,190.13942252989,"2",0,0.75,0,0.25,0,0,0,0,0
"1976","07","25 kPa","BAe2","05","Day 2","11","25/75","DecorinFibronectin","DNFN",170,74.3236167042482,"2",0,0,0,0,0,0,0,0.75,0.25
"1977","07","25 kPa","BAe2","05","Day 2","12","25/75","Collagen IHyaluronic Acid","C1HA",225,133.570206258731,"2",0.25,0,0,0.75,0,0,0,0,0
"1978","07","25 kPa","BAe2","06","Day 2","02","50/50","LamininHyaluronic Acid","LNHA",54.3333333333333,25.4230866208911,"2",0,0,0.5,0.5,0,0,0,0,0
"1979","07","25 kPa","BAe2","06","Day 2","03","75/25","Collagen IOsteopontin","C1OPN",256.333333333333,83.152470398259,"2",0.75,0,0,0,0,0.25,0,0,0
"1980","07","25 kPa","BAe2","06","Day 2","04","75/25","Collagen IDecorin","C1DN",345,88.3402513014311,"2",0.75,0,0,0,0,0,0,0,0.25
"1981","07","25 kPa","BAe2","06","Day 2","05","100","Osteopontin","OPN",9.66666666666667,3.78593889720018,"2",0,0,0,0,0,1,0,0,0
"1982","07","25 kPa","BAe2","06","Day 2","06","100","Collagen I","C1",223,87.6812408671319,"2",1,0,0,0,0,0,0,0,0
"1983","07","25 kPa","BAe2","06","Day 2","07","50/50","Collagen ILaminin","C1LN",267,121.024790848817,"2",0.5,0,0.5,0,0,0,0,0,0
"1984","07","25 kPa","BAe2","06","Day 2","08","100","Tenascin C","TC",65.3333333333333,75.5932095715834,"2",0,0,0,0,1,0,0,0,0
"1985","07","25 kPa","BAe2","06","Day 2","09","50/50","Collagen ICollagen IV","C1C4",215,135.834458073053,"2",0.5,0.5,0,0,0,0,0,0,0
"1986","07","25 kPa","BAe2","06","Day 2","10","25/75","Collagen IVLaminin","C4LN",284.333333333333,178.505835572211,"2",0,0.25,0.75,0,0,0,0,0,0
"1987","07","25 kPa","BAe2","06","Day 2","11","75/25","Collagen ICollagen IV","C1C4",264,209.494630002776,"2",0.75,0.25,0,0,0,0,0,0,0
"1988","07","25 kPa","BAe2","06","Day 2","12","50/50","Tenascin CFibronectin","TCFN",67.6666666666667,97.6541516441228,"2",0,0,0,0,0.5,0,0,0.5,0
"1989","07","25 kPa","BAe2","07","Day 2","02","25/75","Collagen IDecorin","C1DN",189.666666666667,81.9898367685491,"2",0.25,0,0,0,0,0,0,0,0.75
"1990","07","25 kPa","BAe2","07","Day 2","03","75/25","Tenascin CDecorin","TCDN",37.6666666666667,23.7557010701291,"2",0,0,0,0,0.75,0,0,0,0.25
"1991","07","25 kPa","BAe2","07","Day 2","04","25/75","Collagen IVTenascin C","C4TC",292.666666666667,106.758293979125,"2",0,0.25,0,0,0.75,0,0,0,0
"1992","07","25 kPa","BAe2","07","Day 2","05","75/25","OsteopontinFibronectin","OPNFN",34.6666666666667,24.0069434400411,"2",0,0,0,0,0,0.75,0,0.25,0
"1993","07","25 kPa","BAe2","07","Day 2","06","50/50","Collagen IVDecorin","C4DN",385.333333333333,166.289907490904,"2",0,0.5,0,0,0,0,0,0,0.5
"1994","07","25 kPa","BAe2","07","Day 2","07","100","Decorin","DN",53,53.6935750346352,"2",0,0,0,0,0,0,0,0,1
"1995","07","25 kPa","BAe2","07","Day 2","08","75/25","Collagen IVFibronectin","C4FN",393,297.319693259629,"2",0,0.75,0,0,0,0,0.25,0,0
"1996","07","25 kPa","BAe2","07","Day 2","09","50/50","OsteopontinDecorin","OPNDN",13.6666666666667,7.02376916856849,"2",0,0,0,0,0,0.5,0,0,0.5
"1997","07","25 kPa","BAe2","07","Day 2","10","25/75","Hyaluronic AcidDecorin","HADN",4,2,"2",0,0,0,0.25,0,0,0,0,0.75
"1998","07","25 kPa","BAe2","07","Day 2","11","25/75","LamininDecorin","LNDN",15.3333333333333,6.11010092660779,"2",0,0,0.25,0,0,0,0,0,0.75
"1999","07","25 kPa","BAe2","07","Day 2","12","75/25","Collagen IVLaminin","C4LN",188.666666666667,120.516942100824,"2",0,0.75,0.25,0,0,0,0,0,0
